numero_registro,denominacion,plazas_autorizadas_numero,plazas_descripcion,tipologia,subtipo,sector,municipio_nombre,direccion_via_tipo,direccion_coor_x,direccion_coor_y,codigo_postal,entidad_denominacion,entidad_naturaleza
C6796,"ACCEM CANCHAL, PISO TUTELADO",6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,442458,4466119,28021,ACCEM,PRIVADA SIN ÁNIMO DE LUCRO
C6797,CENTRO DE ATENCION TEMPRANA  Y TRATAMIENTOS FUNDACION CARLOS MARTIN,12,Capacidad máxima simultánea,CENTROS DE REHABILITACIÓN,CENTROS DE ATENCIÓN,Infancia y Adolescencia,Madrid,AVDA,445723,4471185,28038,FUNDACION RAILES,PRIVADA SIN ÁNIMO DE LUCRO
C6798,CENTRO DE ATENCION TEMPRANA Y TRATAMIENTOS AMAS CASTILLA LA VIEJA,16,Capacidad máxima simultánea,CENTROS DE REHABILITACIÓN,CENTROS DE ATENCIÓN,Infancia y Adolescencia,Fuenlabrada,CALLE,431549,4460495,28941,FUNDACION AMAS SOCIAL,PRIVADA SIN ÁNIMO DE LUCRO
C6804,CENTRO PADRE GARRALDA,95,Plazas totales,CENTROS RESIDENCIALES,OTRAS RESIDENCIAS,Otros grupos en situación de necesidad,Madrid,CALLE,442759,4482754,28050,FUNDACION PADRE GARRALDA - HORIZONTES ABIERTOS,PRIVADA SIN ÁNIMO DE LUCRO
C6809,CENTRO DE DIA PRADILLO,99,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas mayores,Móstoles,CALLE,426253,4463737,28934,"VILLA SALUTEN, SL",PRIVADA CON ÁNIMO DE LUCRO
C6810,CENTRO DE DIA ONACARE,70,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas mayores,Velilla de San Antonio,AVDA,459402,4467199,28891,RESIDENCIA DE TERCERA EDAT L'ONADA S. L.,PRIVADA CON ÁNIMO DE LUCRO
C6815,CENTRO MUNICIPAL DE MAYORES  LA ESTRELLA-CARMEN MARTIN GAITE,173,Capacidad máxima simultánea,CENTROS DE DÍA,HOGARES Y CLUBES,Personas mayores,Madrid,CALLE,443355,4473639,28007,AYUNTAMIENTO DE MADRID,PÚBLICA
C6820,HOGAR HUMANITARIAS NUEVO FUTURO,9,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Infancia y Adolescencia,Madrid,CALLE,436987,4470851,28025,ASOCIACION NACIONAL DE HOGARES PARA NIÑOS PRIVADOS DE AMBIENTE FAMILIAR NUEVO FUTURO,PRIVADA SIN ÁNIMO DE LUCRO
C6821,HOGAR VIRGEN DEL PUIG NUEVO FUTURO,9,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Infancia y Adolescencia,Madrid,CALLE,443938,4475826,28027,ASOCIACION NACIONAL DE HOGARES PARA NIÑOS PRIVADOS DE AMBIENTE FAMILIAR NUEVO FUTURO,PRIVADA SIN ÁNIMO DE LUCRO
C6822,CENTRO REHABILITACION DCA FUNDACION PITA LOPEZ,15,Capacidad máxima simultánea,CENTROS DE REHABILITACIÓN,CENTROS DE RECUPERACIÓN,Personas con discapacidad física,Collado Villalba,CALLE,unknown,unknown,28400,FUNDACIÓN PITA LÓPEZ,PRIVADA SIN ÁNIMO DE LUCRO
C6827,VIVIENDA DE ENTRENAMIENTO ADISLI,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas con discapacidad intelectual,Madrid,CALLE,449767,4480412,28042,ASOCIACION PARA LA ATENCION DE PERSONAS CON DISCAPACIDAD INTELECTUAL LIGERA E INTELIGENCIA LÍMITE (ADISLI),PRIVADA SIN ÁNIMO DE LUCRO
C6829,"PROVIVIENDA ANTONIO LOPEZ, PISO TUTELADO",6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,440336,4471056,28026,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6842,VIVIENDA COMUNITARIA ASOCIACION BUENA NOTICIA,13,Plazas totales,CENTROS RESIDENCIALES,VIVIENDAS COMUNITARIAS,Otros grupos en situación de necesidad,Madrid,CALLE,446647,4469735,28031,ASOCIACION BUENA NOTICIA,PRIVADA SIN ÁNIMO DE LUCRO
C6843,"PRINCIPE DE ASTURIAS AYUNTAMIENTO DE MADRID, CENTRO DE MAYORES",275,Capacidad máxima simultánea,CENTROS DE DÍA,HOGARES Y CLUBES,Personas mayores,Madrid,CALLE,445843,4476173,28037,AYUNTAMIENTO DE MADRID,PÚBLICA
C6848,"LUIS VIVES AYUNTAMIENTO DE MADRID, CENTRO DE MAYORES",110,Capacidad máxima simultánea,CENTROS DE DÍA,HOGARES Y CLUBES,Personas mayores,Madrid,CALLE,446583,4474782,28037,AYUNTAMIENTO DE MADRID,PÚBLICA
C6849,PROVIVIENDA BEATA MARIA I PISO TUTELADO,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,PLAZA,440888,4471578,28045,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6851,"CASA DE SAN ANTONIO, PISO TUTELADO",10,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Familia,Fuenlabrada,CALLE,432909,4460037,28945,ASOCIACIÓN SAN RICARDO PAMPURI,PRIVADA SIN ÁNIMO DE LUCRO
C6852,PISO TUTELADO SAN EMETERIO,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas sin hogar,Madrid,CALLE,437022,4470763,28025,GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.,PRIVADA CON ÁNIMO DE LUCRO
C6866,"FUNDACION EDDY-G SOMBRERETE, VIVIENDA COMUNITARIA",4,Plazas totales,CENTROS RESIDENCIALES,VIVIENDAS COMUNITARIAS,Otros grupos en situación de necesidad,Madrid,CALLE,440279,4473111,28012,FUNDACION EDDY-G (ESPERANZA DIVERSIDAD DIGNIDAD Y GENEROSIDAD),PRIVADA SIN ÁNIMO DE LUCRO
C6868,PISO TUTELADO PROVIVIENDA ISIDRO FERNANDEZ,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,441678,4481537,28034,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6869,ONG RESCATE INTERNACIONAL PISO TUTELADO V,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,445599,4475428,28017,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6870,ONG RESCATE INTERNACIONAL PISO TUTELADO III,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,444686,4475968,28027,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6871,ONG  RESCATE  INTERNACIONAL  PISO TUTELADO IV,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,445478,4475351,28017,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6872,ONG RESCATE INTERNACIONAL PISO TUTELADO II,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,446003,4474827,28017,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6873,ONG  RESCATE  INTERNACIONAL  PISO TUTELADO I,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,446003,4474827,28017,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6875,ONG  RESCATE  INTERNACIONAL  PISO TUTELADO VI,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,446496,4474353,28017,ONG RESCATE INTERNACIONAL,PRIVADA SIN ÁNIMO DE LUCRO
C6876,"PROVIVIENDA MUDELA, PISO TUTELADO",6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,440579,4470488,28026,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6888,PISO TUTELADO RAIS VILLACASTIN,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas sin hogar,Madrid,CALLE,441421,4482404,28034,FUNDACION RED DE APOYO A LA INTEGRACION SOCIOLABORAL (RAIS),PRIVADA SIN ÁNIMO DE LUCRO
C6913,RESIDENCIA PARA MAYORES JUAN XXIII,35,Plazas totales,CENTROS RESIDENCIALES,RESIDENCIAS DE PERSONAS MAYORES MIXTA,Personas mayores,Móstoles,CALLE,426354,4463455,28938,AYUNTAMIENTO DE MOSTOLES,PÚBLICA
C6918,CENTRO DE REHABILITACION INDANE,30,Capacidad máxima simultánea,CENTROS DE REHABILITACIÓN,CENTROS DE ATENCIÓN,Personas con discapacidad física,Madrid,CALLE,439840,4476583,28003,INTERVENCION EN DAÑO NEUROLOGICO SL,PRIVADA CON ÁNIMO DE LUCRO
C6926,VIVIENDA COMUNITARIA ALBERGUE SAN JUAN DE DIOS,2,Plazas totales,CENTROS RESIDENCIALES,VIVIENDAS COMUNITARIAS,Personas sin hogar,Madrid,CALLE,440336,4478055,28020,CASA COMUNIDAD ORDEN HOSPITALARIA DE SAN JUAN DE DIOS-ALBERGUE DE SAN JUAN DE DIOS,PRIVADA SIN ÁNIMO DE LUCRO
C6927,RESIDENCIA DE PERSONAS MAYORES BERZOSA DE LOZOYA,21,Plazas totales,CENTROS RESIDENCIALES,RESIDENCIAS DE PERSONAS MAYORES DEPENDIENTES,Personas mayores,Berzosa del Lozoya,CMNO,455555,4535869,28194,AYUNTAMIENTO DE BERZOSA DEL LOZOYA,PÚBLICA
C6930,PROVIVIENDA SIERRA DE GADOR PISO TUTELADO,8,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,446671,4470010,28031,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6933,PISO TUTELADO AFANIAS  TOMELLOSO,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas con discapacidad intelectual,Madrid,CALLE,440579,4470023,28026,"AFANIAS, ASOCIACION PRO-PERSONAS CON DISCAPACIDAD INTELECTUAL",PRIVADA SIN ÁNIMO DE LUCRO
C6936,PISO DE ACOGIDA LA COMA V,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,(Inmigracion) Otros grupos en situación de necesidad,Madrid,CALLE,438698,4481263,28035,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C6937,PISO TUTELADO CRUZ ROJA ISLA DE AROSA,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,(Inmigracion) Otros grupos en situación de necesidad,Madrid,CALLE,439140,4481181,28035,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C6938,PISO TUTELADO PROVIVIENDA LA FLORIDA,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,PASEO,438427,4474839,28008,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6943,"GRUPO 5 VIRIDIANA, PISO TUTELADO",5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas sin hogar,Madrid,CALLE,444293,4469745,28018,GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.,PRIVADA CON ÁNIMO DE LUCRO
C6955,PISO TUTELADO DIAGRAMA CORINDON MENAS,10,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Madrid,CALLE,441585,4468588,28041,FUNDACION DIAGRAMA INTERVENCION PSICOSOCIAL,PRIVADA SIN ÁNIMO DE LUCRO
C6963,CENTRO DE DIA AFA ALCALA,40,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas mayores,Alcalá de Henares,CALLE,469672,4481208,28804,"ASOCIACION DE FAMILIARES DE ENFERMOS DE ALZHEIMER Y OTRAS ENFERMEDADES NEURODEGENERATIVAS ASOCIADAS A LA EDAD ""A.F.A. ALCALÁ""",PRIVADA SIN ÁNIMO DE LUCRO
C6966,PISO TUTELADO PROVIVIENDA CASALARREINA,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447641,4472908,28032,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6968,PISO TUTELADO PROVIVIENDA JOSUE LILLO,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,443145,4470594,28053,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6971,PISO TUTELADO ASOCIACION DUAL MENAS,14,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Madrid,CALLE,441122,4480247,28029,ASOCIACION DUAL,PRIVADA SIN ÁNIMO DE LUCRO
C6972,PISO TUTELADO PROVIVIENDA ALBUFERA,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,443543,4471648,28053,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6973,PROVIVIENDA RAFAEL FINAT PISO TUTELADO,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,434491,4469870,28044,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6974,CENTRO DE DIA STIMA EMBAJADORES,100,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas mayores,Madrid,CALLE,441228,4470734,28045,STIMA MAYORES S. L.,PRIVADA CON ÁNIMO DE LUCRO
C6978,PISO TUTELADO CASA GARELI MENAS,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Parla,CALLE,434783,4454754,28982,FEDERACION DE PLATAFORMAS SOCIALES PINARDI,PRIVADA SIN ÁNIMO DE LUCRO
C6980,RESIDENCIA GRUPO 5 MIRASIERRA,39,Plazas totales,CENTROS RESIDENCIALES,OTRAS RESIDENCIAS,Personas con enfermedad mental crónica,Madrid,CALLE,439992,4482354,28034,GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.,PRIVADA CON ÁNIMO DE LUCRO
C6986,PISO TUTELADO DIAGRAMA ANA FRANK MENAS,10,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Valdemoro,CALLE,441176,4450035,28342,FUNDACION DIAGRAMA INTERVENCION PSICOSOCIAL,PRIVADA SIN ÁNIMO DE LUCRO
C6988,PISO  TUTELADO PROVIVIENDA PERGAMINO IV,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447021,4471535,28032,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6989,PISO  TUTELADO PROVIVIENDA PERGAMINO III,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447021,4471535,28032,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6990,PISO  TUTELADO PROVIVIENDA PERGAMINO II,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447063,4471524,28032,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6991,PISO  TUTELADO PROVIVIENDA PERGAMINO,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447063,4471524,28032,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C6999,PISO TUTELADO FUNDACION SAMU MENAS,14,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Rivas-Vaciamadrid,CALLE,454987,4467869,28522,FUNDACION SAMU,PRIVADA SIN ÁNIMO DE LUCRO
C7000,PISO TUTELADO CRUZ ROJA POBLADOS I,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437052,4469249,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7001,PISO TUTELADO CRUZ ROJA POBLADOS II,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437052,4469249,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7002,PISO TUTELADO CRUZ ROJA AVDA POBLADOS IV,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437077,4469253,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7003,PISO TUTELADO CRUZ ROJA AVDA POBLADOS IX,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437151,4469258,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7004,PISO TUTELADO CRUZ ROJA AVDA POBLADOS V,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437077,4469253,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7005,PISO TUTELADO CRUZ ROJA AVDA POBLADOS VI,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437151,4469258,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7006,PISO TUTELADO CRUZ ROJA AVDA POBLADOS VII,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437151,4469258,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7007,PISO TUTELADO CRUZ ROJA AVDA POBLADOS VIII,3,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437151,4469258,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7008,PISO TUTELADO CRUZ ROJA POBLADOS X,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,AVDA,437052,4469249,28054,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7012,PISO TUTELADO LA MORADA HOUSING FIRST 3,1,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas sin hogar,Madrid,CALLE,443623,4470695,28018,AIRES (ASOCIACION PARA LA INCLUSION RESIDENCIAL Y SOCIAL),PRIVADA SIN ÁNIMO DE LUCRO
C7013,PISO TUTELADO LA MORADA HOUSING FIRST 2,1,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Mujer,Madrid,CALLE,443376,4472380,28038,AIRES (ASOCIACION PARA LA INCLUSION RESIDENCIAL Y SOCIAL),PRIVADA SIN ÁNIMO DE LUCRO
C7014,PISO TUTELADO LA MORADA HOUSING FIRST 1,1,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Mujer,Madrid,AVDA,443420,4472315,28038,AIRES (ASOCIACION PARA LA INCLUSION RESIDENCIAL Y SOCIAL),PRIVADA SIN ÁNIMO DE LUCRO
C7016,PISO TUTELADO CRUZ ROJA LIMA,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Fuenlabrada,CALLE,432699,4459642,28944,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7018,FUNDACION AMIGO PISO TUTELADO III (EMANCIPACION),6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,444676,4476027,28027,FUNDACIÓN AMIGÓ,PRIVADA SIN ÁNIMO DE LUCRO
C7019,PISO TUTELADO CARITAS FRANCISCO SILVELA I (MENAS),6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Madrid,CALLE,442883,4475764,28028,CARITAS DIOCESANA DE MADRID,PRIVADA SIN ÁNIMO DE LUCRO
C7020,PISO TUTELADO CARITAS FRANCISCO SILVELA II (MENAS),6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Adolescencia,Madrid,CALLE,442883,4475764,28028,CARITAS DIOCESANA DE MADRID,PRIVADA SIN ÁNIMO DE LUCRO
C7021,CENTRO DE DIA AMIGOS,50,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas mayores,Madrid,CALLE,442957,4475277,28006,CENTRO DE DIA AMIGOS SL,PRIVADA CON ÁNIMO DE LUCRO
C7030,PISO TUTELADO GUTENBERG RETIRO,11,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas con enfermedad mental crónica,Madrid,CALLE,442183,4472942,28014,VILLOTA SANZ S .L.,PRIVADA CON ÁNIMO DE LUCRO
C7032,PISO TUTELADO CRUZ ROJA ALAR DEL REY,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,450405,4480426,28042,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7033,PISO TUTELADO CRUZ ROJA ALAR DEL REY II,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,450349,4480458,28042,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7034,PISO TUTELADO CRUZ ROJA ALAR DEL REY III,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Madrid,CALLE,450349,4480458,28042,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7035,PISO TUTELADO CRUZ ROJA REAL I,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Torrelodones,CALLE,421515,4491757,28250,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7036,PISO TUTELADO CRUZ ROJA VILLA,23,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Buitrago del Lozoya,CALLE,446510,4538357,28730,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7037,PISO TUTELADO CRUZ ROJA REAL III,5,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Torrelodones,CALLE,421501,4491764,28250,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7038,PISO TUTELADO CRUZ ROJA  HOSPITAL,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Pozuelo de Alarcón,CALLE,430634,4476124,28223,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7039,PISO TUTELADO CRUZ ROJA REAL II,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Torrelodones,CALLE,421509,4491760,28250,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7041,PISO TUTELADO  PROVIVIENDA  ESCUELA DE VALLECAS II,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,449919,4467692,28051,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C7042,PISO   TUTELADO CRUZ ROJA SOROLLA,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Brunete,CALLE,415548,4473052,28690,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7043,PISO TUTELADO CRUZ ROJA SALVADOR DALI,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Refugiados y asilados,Brunete,CALLE,415472,4473142,28690,CRUZ ROJA ESPAÑOLA,PRIVADA SIN ÁNIMO DE LUCRO
C7044,PISO TUTELADO EMMA RAMON PEREZ DE AYALA,4,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Mujer,Madrid,CALLE,444504,4472009,28038,FUNDACION JOSE MARIA DE LLANOS,PRIVADA SIN ÁNIMO DE LUCRO
C7045,PISO TUTELADO PROVIVIENDA PUERTO GALAPAGAR,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,447451,4469024,28031,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C7047,PISO TUTELADO PROVIVIENDA MARTINEZ DE LA RIVA,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,443391,4471243,28053,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C7048,PISO TUTELADO PROVIVIENDA SAN ANSELMO,8,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,444260,4470579,28018,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C7050,CENTRO DE ACOGIDA MENAS SAN FERNANDO,60,Plazas totales,CENTROS DE ACOGIDA,CENTROS DE ACOGIDA DE MENORES,Adolescencia,Madrid,CTRA,441757,4485258,28049,"COMUNIDAD DE MADRID (CONSEJERIA DE FAMILIA, JUVENTUD Y POLITICA SOCIAL)",PÚBLICA
C7051,CENTRO DE DIA AUCAVI - HORTALEZA,45,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Personas con discapacidad intelectual,Madrid,CALLE,446790,4478555,28043,FUNDACIÓN AUCAVI (AUTISMO CALIDAD DE VIDA),PRIVADA SIN ÁNIMO DE LUCRO
C7056,MENSALUD PISO TUTELADO II,2,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Personas con enfermedad mental crónica,Madrid,CALLE,442707,4478169,28016,MENSALUD SLP,PRIVADA CON ÁNIMO DE LUCRO
C7057,CENTRO DE REHABILITACION LABORAL GRUPO 5 VILLALBA,48,Capacidad máxima simultánea,CENTROS DE REHABILITACIÓN,CENTROS DE REHABILITACIÓN: OTROS,Personas con enfermedad mental crónica,Collado Villalba,CALLE,415031,4498331,28400,GRUPO 5 ACCION Y GESTION SOCIAL S.A.U.,PRIVADA CON ÁNIMO DE LUCRO
C7059,PISO TUTELADO PROVIVIENDA  VILLALOBOS,6,Plazas totales,CENTROS RESIDENCIALES,PISOS TUTELADOS,Otros grupos en situación de necesidad,Madrid,CALLE,444720,4469946,28018,ASOCIACION PROVIVIENDA,PRIVADA SIN ÁNIMO DE LUCRO
C7064,CENTRO DE DIA CARITAS  SANTA HORTENSIA,99,Capacidad máxima simultánea,CENTROS DE DÍA,CENTROS DE DÍA: OTROS,Otros grupos en situación de necesidad,Madrid,CALLE,unknown,unknown,28002,CARITAS DIOCESANA DE MADRID,PRIVADA SIN ÁNIMO DE LUCRO
